pod,namespace,service,window_end,error_rate,log_volume,unique_error_types,cpu_millicores,memory_mi,error_rate_delta,log_volume_delta
target-system-worker-deploy-5b4cc5c5f8-l5cfl,target-system,worker,2026-04-06T18:00:36Z,0.0,84,0,1.5,27.61,0.0,19
target-system-backend-deploy-6b6bc6464-hfm5j,target-system,backend,2026-04-06T18:00:36Z,0.0,85,0,2.67,36.01,0.0,0
target-system-loadgen-deploy-668899fc6f-pfhjv,target-system,loadgen,2026-04-06T18:00:36Z,0.0,35,0,2.62,26.62,0.0,4
target-system-frontend-deploy-64cdc5f5cd-8tpws,target-system,frontend,2026-04-06T18:00:36Z,0.0,51,0,3.04,35.04,0.0,-9
target-system-worker-deploy-5b4cc5c5f8-694r6,target-system,worker,2026-04-06T18:01:42Z,0.0,81,0,1.97,32.34,0.0,11
target-system-frontend-deploy-64cdc5f5cd-6bn4b,target-system,frontend,2026-04-06T18:01:42Z,0.0,48,0,3.2,34.64,0.0,-6
target-system-backend-deploy-6b6bc6464-vt7zq,target-system,backend,2026-04-06T18:01:42Z,0.0,80,0,2.93,34.69,0.0,-10
target-system-worker-deploy-5b4cc5c5f8-l5cfl,target-system,worker,2026-04-06T18:01:42Z,0.0,66,0,1.89,27.61,0.0,-18
target-system-backend-deploy-6b6bc6464-hfm5j,target-system,backend,2026-04-06T18:01:42Z,0.0,85,0,3.45,36.03,0.0,0
target-system-loadgen-deploy-668899fc6f-pfhjv,target-system,loadgen,2026-04-06T18:01:42Z,0.0,33,0,3.36,26.62,0.0,-2
target-system-frontend-deploy-64cdc5f5cd-8tpws,target-system,frontend,2026-04-06T18:01:42Z,0.0,48,0,3.11,35.04,0.0,-3
target-system-worker-deploy-5b4cc5c5f8-694r6,target-system,worker,2026-04-06T18:02:47Z,0.0,74,0,1.9,32.34,0.0,-7
target-system-frontend-deploy-64cdc5f5cd-6bn4b,target-system,frontend,2026-04-06T18:02:47Z,0.0,39,0,2.85,34.64,0.0,-9
target-system-backend-deploy-6b6bc6464-vt7zq,target-system,backend,2026-04-06T18:02:47Z,0.0,75,0,3.24,34.71,0.0,-5
target-system-worker-deploy-5b4cc5c5f8-l5cfl,target-system,worker,2026-04-06T18:02:47Z,0.0,68,0,1.65,27.61,0.0,2
target-system-backend-deploy-6b6bc6464-hfm5j,target-system,backend,2026-04-06T18:02:47Z,0.0,80,0,2.66,36.04,0.0,-5
target-system-loadgen-deploy-668899fc6f-pfhjv,target-system,loadgen,2026-04-06T18:02:47Z,0.0,31,0,2.92,26.62,0.0,-2
target-system-frontend-deploy-64cdc5f5cd-8tpws,target-system,frontend,2026-04-06T18:02:47Z,0.0,54,0,2.83,35.04,0.0,6
target-system-worker-deploy-5b4cc5c5f8-694r6,target-system,worker,2026-04-06T18:03:53Z,0.0,76,0,1.9,32.34,0.0,2
target-system-frontend-deploy-64cdc5f5cd-6bn4b,target-system,frontend,2026-04-06T18:03:53Z,0.0,48,0,2.11,34.64,0.0,9
target-system-backend-deploy-6b6bc6464-vt7zq,target-system,backend,2026-04-06T18:03:53Z,0.0,60,0,2.56,34.72,0.0,-15
target-system-worker-deploy-5b4cc5c5f8-l5cfl,target-system,worker,2026-04-06T18:03:53Z,0.0,62,0,1.53,27.61,0.0,-6
target-system-backend-deploy-6b6bc6464-hfm5j,target-system,backend,2026-04-06T18:03:53Z,0.0,90,0,3.11,36.06,0.0,10
target-system-loadgen-deploy-668899fc6f-pfhjv,target-system,loadgen,2026-04-06T18:03:53Z,0.0,30,0,2.78,26.62,0.0,-1
target-system-frontend-deploy-64cdc5f5cd-8tpws,target-system,frontend,2026-04-06T18:03:53Z,0.0,42,0,3.36,35.04,0.0,-12
target-system-worker-deploy-5b4cc5c5f8-694r6,target-system,worker,2026-04-06T18:04:58Z,0.0,68,0,1.85,32.34,0.0,-8
target-system-frontend-deploy-64cdc5f5cd-6bn4b,target-system,frontend,2026-04-06T18:04:58Z,0.0,57,0,2.76,34.64,0.0,9
target-system-backend-deploy-6b6bc6464-vt7zq,target-system,backend,2026-04-06T18:04:58Z,0.0,46,0,2.69,34.74,0.0,-14
target-system-worker-deploy-5b4cc5c5f8-l5cfl,target-system,worker,2026-04-06T18:04:58Z,0.0,63,0,1.53,27.61,0.0,1
target-system-backend-deploy-6b6bc6464-hfm5j,target-system,backend,2026-04-06T18:04:58Z,0.0,90,0,3.14,36.08,0.0,0
target-system-loadgen-deploy-668899fc6f-pfhjv,target-system,loadgen,2026-04-06T18:04:58Z,0.0,27,0,2.73,26.62,0.0,-3
target-system-frontend-deploy-64cdc5f5cd-8tpws,target-system,frontend,2026-04-06T18:04:58Z,0.0,27,0,2.71,35.04,0.0,-15
target-system-worker-deploy-5b4cc5c5f8-694r6,target-system,worker,2026-04-06T18:06:00Z,0.0,76,0,1.86,32.34,0.0,8
target-system-frontend-deploy-64cdc5f5cd-6bn4b,target-system,frontend,2026-04-06T18:06:00Z,0.0,48,0,3.61,34.65,0.0,-9
target-system-backend-deploy-6b6bc6464-vt7zq,target-system,backend,2026-04-06T18:06:00Z,0.0,80,0,2.13,34.75,0.0,34
target-system-worker-deploy-5b4cc5c5f8-l5cfl,target-system,worker,2026-04-06T18:06:00Z,0.0,80,0,1.22,27.61,0.0,17
target-system-backend-deploy-6b6bc6464-hfm5j,target-system,backend,2026-04-06T18:06:00Z,0.0,95,0,3.03,36.09,0.0,5
target-system-loadgen-deploy-668899fc6f-pfhjv,target-system,loadgen,2026-04-06T18:06:00Z,0.0,35,0,2.57,26.62,0.0,8
target-system-frontend-deploy-64cdc5f5cd-8tpws,target-system,frontend,2026-04-06T18:06:00Z,0.0,57,0,1.62,35.04,0.0,30
target-system-worker-deploy-5b4cc5c5f8-694r6,target-system,worker,2026-04-06T18:07:09Z,0.0,77,0,1.52,32.34,0.0,1
target-system-frontend-deploy-64cdc5f5cd-6bn4b,target-system,frontend,2026-04-06T18:07:09Z,0.0,36,0,2.58,34.64,0.0,-12
target-system-backend-deploy-6b6bc6464-vt7zq,target-system,backend,2026-04-06T18:07:09Z,0.0,55,0,2.26,34.77,0.0,-25
target-system-worker-deploy-5b4cc5c5f8-l5cfl,target-system,worker,2026-04-06T18:07:09Z,0.0,58,0,1.72,27.61,0.0,-22
target-system-backend-deploy-6b6bc6464-hfm5j,target-system,backend,2026-04-06T18:07:09Z,0.0,90,0,3.02,36.12,0.0,-5
target-system-loadgen-deploy-668899fc6f-pfhjv,target-system,loadgen,2026-04-06T18:07:09Z,0.0,29,0,2.65,26.62,0.0,-6
target-system-frontend-deploy-64cdc5f5cd-8tpws,target-system,frontend,2026-04-06T18:07:09Z,0.0,51,0,2.75,35.04,0.0,-6
target-system-worker-deploy-5b4cc5c5f8-694r6,target-system,worker,2026-04-06T18:08:11Z,0.0,80,0,2.2,32.34,0.0,3
target-system-frontend-deploy-64cdc5f5cd-6bn4b,target-system,frontend,2026-04-06T18:08:11Z,0.0,54,0,2.4,34.64,0.0,18
target-system-backend-deploy-6b6bc6464-vt7zq,target-system,backend,2026-04-06T18:08:11Z,0.0,55,0,2.4,34.77,0.0,0
target-system-worker-deploy-5b4cc5c5f8-l5cfl,target-system,worker,2026-04-06T18:08:11Z,0.0,76,0,1.41,27.61,0.0,18
target-system-backend-deploy-6b6bc6464-hfm5j,target-system,backend,2026-04-06T18:08:11Z,0.0,115,0,3.65,36.14,0.0,25
target-system-loadgen-deploy-668899fc6f-pfhjv,target-system,loadgen,2026-04-06T18:08:11Z,0.0,34,0,2.77,26.62,0.0,5
target-system-frontend-deploy-64cdc5f5cd-8tpws,target-system,frontend,2026-04-06T18:08:11Z,0.0,48,0,3.46,35.04,0.0,-3
target-system-worker-deploy-5b4cc5c5f8-694r6,target-system,worker,2026-04-06T18:09:19Z,0.0,72,0,1.83,32.34,0.0,-8
target-system-frontend-deploy-64cdc5f5cd-6bn4b,target-system,frontend,2026-04-06T18:09:19Z,0.0,48,0,3.35,34.65,0.0,-6
target-system-backend-deploy-6b6bc6464-vt7zq,target-system,backend,2026-04-06T18:09:19Z,0.0,60,0,2.04,34.79,0.0,5
target-system-worker-deploy-5b4cc5c5f8-l5cfl,target-system,worker,2026-04-06T18:09:19Z,0.0,66,0,1.58,27.61,0.0,-10
target-system-backend-deploy-6b6bc6464-hfm5j,target-system,backend,2026-04-06T18:09:19Z,0.0,95,0,3.67,36.16,0.0,-20
target-system-loadgen-deploy-668899fc6f-pfhjv,target-system,loadgen,2026-04-06T18:09:19Z,0.0,30,0,2.76,26.62,0.0,-4
target-system-frontend-deploy-64cdc5f5cd-8tpws,target-system,frontend,2026-04-06T18:09:19Z,0.0,45,0,2.1,35.04,0.0,-3
target-system-worker-deploy-5b4cc5c5f8-694r6,target-system,worker,2026-04-06T18:10:25Z,0.0,73,0,1.66,32.34,0.0,1
target-system-frontend-deploy-64cdc5f5cd-6bn4b,target-system,frontend,2026-04-06T18:10:25Z,0.0,45,0,2.73,34.65,0.0,-3
target-system-backend-deploy-6b6bc6464-vt7zq,target-system,backend,2026-04-06T18:10:25Z,0.0,80,0,2.35,34.8,0.0,20
target-system-worker-deploy-5b4cc5c5f8-l5cfl,target-system,worker,2026-04-06T18:10:25Z,0.0,67,0,1.8,27.61,0.0,1
target-system-backend-deploy-6b6bc6464-hfm5j,target-system,backend,2026-04-06T18:10:25Z,0.0,70,0,3.47,36.2,0.0,-25
target-system-loadgen-deploy-668899fc6f-pfhjv,target-system,loadgen,2026-04-06T18:10:25Z,0.0,30,0,2.71,26.62,0.0,0
target-system-frontend-deploy-64cdc5f5cd-8tpws,target-system,frontend,2026-04-06T18:10:25Z,0.0,45,0,3.02,35.05,0.0,0
target-system-worker-deploy-5b4cc5c5f8-694r6,target-system,worker,2026-04-06T18:11:30Z,0.0,60,0,2.05,32.34,0.0,-13
target-system-frontend-deploy-64cdc5f5cd-6bn4b,target-system,frontend,2026-04-06T18:11:30Z,0.0,45,0,2.63,34.65,0.0,0
target-system-backend-deploy-6b6bc6464-vt7zq,target-system,backend,2026-04-06T18:11:30Z,0.0,75,0,2.67,34.82,0.0,-5
target-system-worker-deploy-5b4cc5c5f8-l5cfl,target-system,worker,2026-04-06T18:11:30Z,0.0,86,0,1.45,27.61,0.0,19
target-system-backend-deploy-6b6bc6464-hfm5j,target-system,backend,2026-04-06T18:11:30Z,0.0,90,0,3.05,36.2,0.0,20
target-system-loadgen-deploy-668899fc6f-pfhjv,target-system,loadgen,2026-04-06T18:11:30Z,0.0,33,0,2.91,26.62,0.0,3
target-system-frontend-deploy-64cdc5f5cd-8tpws,target-system,frontend,2026-04-06T18:11:30Z,0.0,54,0,2.89,35.04,0.0,9
target-system-worker-deploy-5b4cc5c5f8-694r6,target-system,worker,2026-04-06T18:12:36Z,0.0,67,0,1.53,32.34,0.0,7
target-system-frontend-deploy-64cdc5f5cd-6bn4b,target-system,frontend,2026-04-06T18:12:36Z,0.0,39,0,3.14,34.64,0.0,-6
target-system-backend-deploy-6b6bc6464-vt7zq,target-system,backend,2026-04-06T18:12:36Z,0.0,80,0,2.9,34.83,0.0,5
target-system-worker-deploy-5b4cc5c5f8-l5cfl,target-system,worker,2026-04-06T18:12:36Z,0.0,68,0,2.02,27.61,0.0,-18
target-system-backend-deploy-6b6bc6464-hfm5j,target-system,backend,2026-04-06T18:12:36Z,0.0,65,0,3.28,36.21,0.0,-25
target-system-loadgen-deploy-668899fc6f-pfhjv,target-system,loadgen,2026-04-06T18:12:36Z,0.0,29,0,2.97,26.62,0.0,-4
target-system-frontend-deploy-64cdc5f5cd-8tpws,target-system,frontend,2026-04-06T18:12:36Z,0.0,48,0,2.81,35.04,0.0,-6
target-system-worker-deploy-5b4cc5c5f8-694r6,target-system,worker,2026-04-06T18:13:41Z,0.0,68,0,1.62,32.34,0.0,1
target-system-frontend-deploy-64cdc5f5cd-6bn4b,target-system,frontend,2026-04-06T18:13:41Z,0.0,57,0,2.11,34.64,0.0,18
target-system-backend-deploy-6b6bc6464-vt7zq,target-system,backend,2026-04-06T18:13:41Z,0.0,90,0,2.89,34.85,0.0,10
target-system-worker-deploy-5b4cc5c5f8-l5cfl,target-system,worker,2026-04-06T18:13:41Z,0.0,62,0,1.55,27.61,0.0,-6
target-system-backend-deploy-6b6bc6464-hfm5j,target-system,backend,2026-04-06T18:13:41Z,0.0,50,0,2.2,36.22,0.0,-15
target-system-loadgen-deploy-668899fc6f-pfhjv,target-system,loadgen,2026-04-06T18:13:41Z,0.0,28,0,2.45,26.62,0.0,-1
target-system-frontend-deploy-64cdc5f5cd-8tpws,target-system,frontend,2026-04-06T18:13:41Z,0.0,30,0,2.91,35.04,0.0,-18
target-system-worker-deploy-5b4cc5c5f8-694r6,target-system,worker,2026-04-06T18:14:47Z,0.0,77,0,1.98,32.32,0.0,9
target-system-frontend-deploy-64cdc5f5cd-6bn4b,target-system,frontend,2026-04-06T18:14:47Z,0.0,48,0,3.72,34.64,0.0,-9
target-system-backend-deploy-6b6bc6464-vt7zq,target-system,backend,2026-04-06T18:14:47Z,0.0,80,0,4.08,34.87,0.0,-10
target-system-worker-deploy-5b4cc5c5f8-l5cfl,target-system,worker,2026-04-06T18:14:47Z,0.0,60,0,1.46,27.61,0.0,-2
target-system-backend-deploy-6b6bc6464-hfm5j,target-system,backend,2026-04-06T18:14:47Z,0.0,70,0,1.98,36.28,0.0,20
target-system-loadgen-deploy-668899fc6f-pfhjv,target-system,loadgen,2026-04-06T18:14:47Z,0.0,30,0,2.93,26.64,0.0,2
target-system-frontend-deploy-64cdc5f5cd-8tpws,target-system,frontend,2026-04-06T18:14:47Z,0.0,45,0,2.11,35.03,0.0,15
target-system-worker-deploy-5b4cc5c5f8-694r6,target-system,worker,2026-04-06T18:15:52Z,0.0,69,0,1.74,32.32,0.0,-8
target-system-frontend-deploy-64cdc5f5cd-6bn4b,target-system,frontend,2026-04-06T18:15:52Z,0.0,51,0,2.75,34.64,0.0,3
target-system-backend-deploy-6b6bc6464-vt7zq,target-system,backend,2026-04-06T18:15:52Z,0.0,55,0,2.69,34.88,0.0,-25
target-system-worker-deploy-5b4cc5c5f8-l5cfl,target-system,worker,2026-04-06T18:15:52Z,0.0,63,0,1.59,27.61,0.0,3
target-system-backend-deploy-6b6bc6464-hfm5j,target-system,backend,2026-04-06T18:15:52Z,0.0,90,0,2.72,36.29,0.0,20
target-system-loadgen-deploy-668899fc6f-pfhjv,target-system,loadgen,2026-04-06T18:15:52Z,0.0,28,0,2.61,26.64,0.0,-2
target-system-frontend-deploy-64cdc5f5cd-8tpws,target-system,frontend,2026-04-06T18:15:52Z,0.0,36,0,2.55,35.03,0.0,-9
target-system-worker-deploy-5b4cc5c5f8-694r6,target-system,worker,2026-04-06T18:16:58Z,0.0,65,0,1.62,32.32,0.0,-4
target-system-frontend-deploy-64cdc5f5cd-6bn4b,target-system,frontend,2026-04-06T18:16:58Z,0.0,45,0,2.85,34.64,0.0,-6
target-system-backend-deploy-6b6bc6464-vt7zq,target-system,backend,2026-04-06T18:16:58Z,0.0,60,0,1.79,34.89,0.0,5
target-system-worker-deploy-5b4cc5c5f8-l5cfl,target-system,worker,2026-04-06T18:16:58Z,0.0,66,0,1.58,27.61,0.0,3
target-system-backend-deploy-6b6bc6464-hfm5j,target-system,backend,2026-04-06T18:16:58Z,0.0,80,0,3.3,36.31,0.0,-10
target-system-loadgen-deploy-668899fc6f-pfhjv,target-system,loadgen,2026-04-06T18:16:58Z,0.0,28,0,2.63,26.64,0.0,0
target-system-frontend-deploy-64cdc5f5cd-8tpws,target-system,frontend,2026-04-06T18:16:58Z,0.0,42,0,2.17,35.03,0.0,6
target-system-worker-deploy-5b4cc5c5f8-694r6,target-system,worker,2026-04-06T18:18:03Z,0.0,56,0,1.86,32.32,0.0,-9
target-system-frontend-deploy-64cdc5f5cd-6bn4b,target-system,frontend,2026-04-06T18:18:03Z,0.0,21,0,2.74,34.64,0.0,-24
target-system-backend-deploy-6b6bc6464-vt7zq,target-system,backend,2026-04-06T18:18:03Z,0.0,55,0,2.16,34.9,0.0,-5
target-system-worker-deploy-5b4cc5c5f8-l5cfl,target-system,worker,2026-04-06T18:18:03Z,0.0,70,0,1.51,27.61,0.0,4
target-system-backend-deploy-6b6bc6464-hfm5j,target-system,backend,2026-04-06T18:18:04Z,0.0,75,0,3.41,36.33,0.0,-5
target-system-loadgen-deploy-668899fc6f-pfhjv,target-system,loadgen,2026-04-06T18:18:04Z,0.0,26,0,2.6,26.64,0.0,-2
target-system-frontend-deploy-64cdc5f5cd-8tpws,target-system,frontend,2026-04-06T18:18:04Z,0.0,57,0,2.45,35.04,0.0,15
target-system-worker-deploy-5b4cc5c5f8-694r6,target-system,worker,2026-04-06T18:19:09Z,0.0,65,0,1.33,32.32,0.0,9
target-system-frontend-deploy-64cdc5f5cd-6bn4b,target-system,frontend,2026-04-06T18:19:09Z,0.0,63,0,1.6,34.64,0.0,42
target-system-backend-deploy-6b6bc6464-vt7zq,target-system,backend,2026-04-06T18:19:09Z,0.0,95,0,2.05,34.91,0.0,40
target-system-worker-deploy-5b4cc5c5f8-l5cfl,target-system,worker,2026-04-06T18:19:09Z,0.0,76,0,1.78,27.61,0.0,6
target-system-backend-deploy-6b6bc6464-hfm5j,target-system,backend,2026-04-06T18:19:09Z,0.0,65,0,3.01,36.35,0.0,-10
target-system-loadgen-deploy-668899fc6f-pfhjv,target-system,loadgen,2026-04-06T18:19:09Z,0.0,32,0,2.4,26.64,0.0,6
target-system-frontend-deploy-64cdc5f5cd-8tpws,target-system,frontend,2026-04-06T18:19:09Z,0.0,33,0,3.22,35.03,0.0,-24
target-system-worker-deploy-5b4cc5c5f8-694r6,target-system,worker,2026-04-06T18:20:15Z,0.0,64,0,1.91,32.32,0.0,-1
target-system-frontend-deploy-64cdc5f5cd-6bn4b,target-system,frontend,2026-04-06T18:20:15Z,0.0,36,0,3.83,34.64,0.0,-27
target-system-backend-deploy-6b6bc6464-vt7zq,target-system,backend,2026-04-06T18:20:15Z,0.0,100,0,3.68,34.94,0.0,5
target-system-worker-deploy-5b4cc5c5f8-l5cfl,target-system,worker,2026-04-06T18:20:15Z,0.0,81,0,1.7,27.61,0.0,5
target-system-backend-deploy-6b6bc6464-hfm5j,target-system,backend,2026-04-06T18:20:15Z,0.0,60,0,2.01,36.36,0.0,-5
target-system-loadgen-deploy-668899fc6f-pfhjv,target-system,loadgen,2026-04-06T18:20:15Z,0.0,31,0,2.82,26.64,0.0,-1
target-system-frontend-deploy-64cdc5f5cd-8tpws,target-system,frontend,2026-04-06T18:20:15Z,0.0,57,0,1.71,35.03,0.0,24
target-system-worker-deploy-5b4cc5c5f8-694r6,target-system,worker,2026-04-06T18:21:20Z,0.0,76,0,1.7,32.32,0.0,12
target-system-frontend-deploy-64cdc5f5cd-6bn4b,target-system,frontend,2026-04-06T18:21:20Z,0.0,33,0,2.67,34.64,0.0,-3
target-system-backend-deploy-6b6bc6464-vt7zq,target-system,backend,2026-04-06T18:21:20Z,0.0,80,0,3.75,34.96,0.0,-20
target-system-worker-deploy-5b4cc5c5f8-l5cfl,target-system,worker,2026-04-06T18:21:20Z,0.0,57,0,2.18,27.61,0.0,-24
target-system-backend-deploy-6b6bc6464-hfm5j,target-system,backend,2026-04-06T18:21:20Z,0.0,65,0,2.41,36.37,0.0,5
target-system-loadgen-deploy-668899fc6f-pfhjv,target-system,loadgen,2026-04-06T18:21:20Z,0.0,28,0,2.95,26.64,0.0,-3
target-system-frontend-deploy-64cdc5f5cd-8tpws,target-system,frontend,2026-04-06T18:21:20Z,0.0,57,0,3.32,35.03,0.0,0
target-system-worker-deploy-5b4cc5c5f8-694r6,target-system,worker,2026-04-06T18:22:26Z,0.0,70,0,1.88,32.32,0.0,-6
target-system-frontend-deploy-64cdc5f5cd-6bn4b,target-system,frontend,2026-04-06T18:22:26Z,0.0,51,0,1.95,34.64,0.0,18
target-system-backend-deploy-6b6bc6464-vt7zq,target-system,backend,2026-04-06T18:22:26Z,0.0,90,0,2.72,34.97,0.0,10
target-system-worker-deploy-5b4cc5c5f8-l5cfl,target-system,worker,2026-04-06T18:22:26Z,0.0,70,0,1.43,27.61,0.0,13
target-system-backend-deploy-6b6bc6464-hfm5j,target-system,backend,2026-04-06T18:22:26Z,0.0,73,0,2.59,36.39,0.0,8
target-system-loadgen-deploy-668899fc6f-pfhjv,target-system,loadgen,2026-04-06T18:22:26Z,0.0,31,0,2.51,26.64,0.0,3
target-system-frontend-deploy-64cdc5f5cd-8tpws,target-system,frontend,2026-04-06T18:22:26Z,0.0,45,0,3.23,35.03,0.0,-12
target-system-worker-deploy-5b4cc5c5f8-694r6,target-system,worker,2026-04-06T18:23:31Z,0.0,65,0,1.76,32.32,0.0,-5
target-system-frontend-deploy-64cdc5f5cd-6bn4b,target-system,frontend,2026-04-06T18:23:31Z,0.0,42,0,3.18,34.64,0.0,-9
target-system-backend-deploy-6b6bc6464-vt7zq,target-system,backend,2026-04-06T18:23:31Z,0.0,60,0,3.24,34.99,0.0,-30
target-system-worker-deploy-5b4cc5c5f8-l5cfl,target-system,worker,2026-04-06T18:23:31Z,0.0,76,0,1.83,27.61,0.0,6
target-system-backend-deploy-6b6bc6464-hfm5j,target-system,backend,2026-04-06T18:23:31Z,0.0,95,0,2.85,36.4,0.0,22
target-system-loadgen-deploy-668899fc6f-pfhjv,target-system,loadgen,2026-04-06T18:23:31Z,0.0,31,0,3.22,26.64,0.0,0
target-system-frontend-deploy-64cdc5f5cd-8tpws,target-system,frontend,2026-04-06T18:23:31Z,0.0,51,0,3.01,35.03,0.0,6
target-system-worker-deploy-5b4cc5c5f8-694r6,target-system,worker,2026-04-06T18:24:37Z,0.0,59,0,1.47,32.32,0.0,-6
target-system-frontend-deploy-64cdc5f5cd-6bn4b,target-system,frontend,2026-04-06T18:24:37Z,0.0,45,0,2.59,34.64,0.0,3
target-system-backend-deploy-6b6bc6464-vt7zq,target-system,backend,2026-04-06T18:24:37Z,0.0,70,0,2.32,35.0,0.0,10
target-system-worker-deploy-5b4cc5c5f8-l5cfl,target-system,worker,2026-04-06T18:24:37Z,0.0,73,0,1.87,27.61,0.0,-3
target-system-backend-deploy-6b6bc6464-hfm5j,target-system,backend,2026-04-06T18:24:37Z,0.0,65,0,3.22,36.43,0.0,-30
target-system-loadgen-deploy-668899fc6f-pfhjv,target-system,loadgen,2026-04-06T18:24:37Z,0.0,27,0,2.7,26.64,0.0,-4
target-system-frontend-deploy-64cdc5f5cd-8tpws,target-system,frontend,2026-04-06T18:24:37Z,0.0,36,0,2.8,35.03,0.0,-15
target-system-worker-deploy-5b4cc5c5f8-694r6,target-system,worker,2026-04-06T18:25:42Z,0.0,81,0,1.53,32.61,0.0,22
target-system-frontend-deploy-64cdc5f5cd-6bn4b,target-system,frontend,2026-04-06T18:25:42Z,0.0,39,0,2.85,34.89,0.0,-6
target-system-backend-deploy-6b6bc6464-vt7zq,target-system,backend,2026-04-06T18:25:42Z,0.0,100,0,2.78,35.52,0.0,30
target-system-worker-deploy-5b4cc5c5f8-l5cfl,target-system,worker,2026-04-06T18:25:42Z,0.0,70,0,1.66,27.61,0.0,-3
target-system-backend-deploy-6b6bc6464-hfm5j,target-system,backend,2026-04-06T18:25:42Z,0.0,70,0,2.25,36.43,0.0,5
target-system-loadgen-deploy-668899fc6f-pfhjv,target-system,loadgen,2026-04-06T18:25:42Z,0.0,34,0,2.52,26.64,0.0,7
target-system-frontend-deploy-64cdc5f5cd-8tpws,target-system,frontend,2026-04-06T18:25:42Z,0.0,63,0,2.05,35.03,0.0,27
target-system-worker-deploy-5b4cc5c5f8-694r6,target-system,worker,2026-04-06T18:26:48Z,0.0,75,0,2.22,32.32,0.0,-6
target-system-frontend-deploy-64cdc5f5cd-6bn4b,target-system,frontend,2026-04-06T18:26:48Z,0.0,48,0,2.5,34.64,0.0,9
target-system-backend-deploy-6b6bc6464-vt7zq,target-system,backend,2026-04-06T18:26:48Z,0.0,65,0,3.56,35.04,0.0,-35
target-system-worker-deploy-5b4cc5c5f8-l5cfl,target-system,worker,2026-04-06T18:26:48Z,0.0,58,0,1.52,27.61,0.0,-12
target-system-backend-deploy-6b6bc6464-hfm5j,target-system,backend,2026-04-06T18:26:48Z,0.0,75,0,2.42,36.45,0.0,5
target-system-loadgen-deploy-668899fc6f-pfhjv,target-system,loadgen,2026-04-06T18:26:48Z,0.0,28,0,2.87,26.64,0.0,-6
target-system-frontend-deploy-64cdc5f5cd-8tpws,target-system,frontend,2026-04-06T18:26:48Z,0.0,36,0,3.17,35.03,0.0,-27
target-system-worker-deploy-5b4cc5c5f8-694r6,target-system,worker,2026-04-06T18:27:53Z,0.0,78,0,1.95,32.32,0.0,3
target-system-frontend-deploy-64cdc5f5cd-6bn4b,target-system,frontend,2026-04-06T18:27:53Z,0.0,39,0,2.71,34.64,0.0,-9
target-system-backend-deploy-6b6bc6464-vt7zq,target-system,backend,2026-04-06T18:27:53Z,0.0,100,0,2.68,35.05,0.0,35
target-system-worker-deploy-5b4cc5c5f8-l5cfl,target-system,worker,2026-04-06T18:27:53Z,0.0,55,0,1.35,27.61,0.0,-3
target-system-backend-deploy-6b6bc6464-hfm5j,target-system,backend,2026-04-06T18:27:53Z,0.0,40,0,2.54,36.46,0.0,-35
target-system-loadgen-deploy-668899fc6f-pfhjv,target-system,loadgen,2026-04-06T18:27:53Z,0.0,28,0,2.46,26.64,0.0,0
target-system-frontend-deploy-64cdc5f5cd-8tpws,target-system,frontend,2026-04-06T18:27:53Z,0.0,45,0,2.31,35.04,0.0,9
target-system-worker-deploy-5b4cc5c5f8-694r6,target-system,worker,2026-04-06T18:28:59Z,0.0,64,0,1.88,32.32,0.0,-14
target-system-frontend-deploy-64cdc5f5cd-6bn4b,target-system,frontend,2026-04-06T18:28:59Z,0.0,51,0,2.36,34.64,0.0,12
target-system-backend-deploy-6b6bc6464-vt7zq,target-system,backend,2026-04-06T18:28:59Z,0.0,100,0,3.53,35.08,0.0,0
target-system-worker-deploy-5b4cc5c5f8-l5cfl,target-system,worker,2026-04-06T18:28:59Z,0.0,72,0,1.36,27.61,0.0,17
target-system-backend-deploy-6b6bc6464-hfm5j,target-system,backend,2026-04-06T18:28:59Z,0.0,45,0,1.86,36.48,0.0,5
target-system-loadgen-deploy-668899fc6f-pfhjv,target-system,loadgen,2026-04-06T18:28:59Z,0.0,29,0,2.56,26.64,0.0,1
target-system-frontend-deploy-64cdc5f5cd-8tpws,target-system,frontend,2026-04-06T18:28:59Z,0.0,36,0,2.67,35.03,0.0,-9
target-system-worker-deploy-5b4cc5c5f8-694r6,target-system,worker,2026-04-06T18:30:04Z,0.0,66,0,1.33,32.32,0.0,2
target-system-frontend-deploy-64cdc5f5cd-6bn4b,target-system,frontend,2026-04-06T18:30:04Z,0.0,51,0,2.78,34.64,0.0,0
target-system-backend-deploy-6b6bc6464-vt7zq,target-system,backend,2026-04-06T18:30:04Z,0.0,80,0,3.36,35.1,0.0,-20
target-system-worker-deploy-5b4cc5c5f8-l5cfl,target-system,worker,2026-04-06T18:30:04Z,0.0,71,0,1.92,27.61,0.0,-1
target-system-backend-deploy-6b6bc6464-hfm5j,target-system,backend,2026-04-06T18:30:04Z,0.0,65,0,1.83,36.48,0.0,20
target-system-loadgen-deploy-668899fc6f-pfhjv,target-system,loadgen,2026-04-06T18:30:04Z,0.0,29,0,2.74,26.63,0.0,0
target-system-frontend-deploy-64cdc5f5cd-8tpws,target-system,frontend,2026-04-06T18:30:04Z,0.0,36,0,2.42,35.03,0.0,0
target-system-worker-deploy-5b4cc5c5f8-694r6,target-system,worker,2026-04-06T18:31:10Z,0.0,77,0,1.82,32.31,0.0,11
